Rk
0.001552795
0.00310559
0.004658385
0.00621118
0.007763975
0.00931677
0.010869565
0.01242236
0.013975155
0.01552795
0.017080745
0.01863354
0.020186335
0.02173913
0.023291925
0.02484472
0.026397516
0.027950311
0.029503106
0.031055901
0.032608696
0.034161491
0.035714286
0.037267081
0.038819876
0.040372671
0.041925466
0.043478261
0.045031056
0.046583851
0.048136646
0.049689441
0.051242236
0.052795031
0.054347826
0.055900621
0.057453416
0.059006211
0.060559006
0.062111801
0.063664596
0.065217391
0.066770186
0.068322981
0.069875776
0.071428571
0.072981366
0.074534161
0.076086957
0.077639752
0.079192547
0.080745342
0.082298137
0.083850932
0.085403727
0.086956522
0.088509317
0.090062112
0.091614907
0.093167702
0.094720497
0.096273292
0.097826087
0.099378882
0.100931677
0.102484472
0.104037267
0.105590062
0.107142857
0.108695652
0.110248447
0.111801242
0.113354037
0.114906832
0.116459627
0.118012422
0.119565217
0.121118012
0.122670807
0.124223602
0.125776398
0.127329193
0.128881988
0.130434783
0.131987578
0.133540373
0.135093168
0.136645963
0.138198758
0.139751553
0.141304348
0.142857143
0.144409938
0.145962733
0.147515528
0.149068323
0.150621118
0.152173913
0.153726708
0.155279503
0.156832298
0.158385093
0.159937888
0.161490683
0.163043478
0.164596273
0.166149068
0.167701863
0.169254658
0.170807453
0.172360248
0.173913043
0.175465839
0.177018634
0.178571429
0.180124224
0.181677019
0.183229814
0.184782609
0.186335404
0.187888199
0.189440994
0.190993789
0.192546584
0.194099379
0.195652174
0.197204969
0.198757764
0.200310559
0.201863354
0.203416149
0.204968944
0.206521739
0.208074534
0.209627329
0.211180124
0.212732919
0.214285714
0.215838509
0.217391304
0.218944099
0.220496894
0.222049689
0.223602484
0.22515528
0.226708075
0.22826087
0.229813665
0.23136646
0.232919255
0.23447205
0.236024845
0.23757764
0.239130435
0.24068323
0.242236025
0.24378882
0.245341615
0.24689441
0.248447205
0.25
0.251552795
0.25310559
0.254658385
0.25621118
0.257763975
0.25931677
0.260869565
0.26242236
0.263975155
0.26552795
0.267080745
0.26863354
0.270186335
0.27173913
0.273291925
0.27484472
0.276397516
0.277950311
0.279503106
0.281055901
0.282608696
0.284161491
0.285714286
0.287267081
0.288819876
0.290372671
0.291925466
0.293478261
0.295031056
0.296583851
0.298136646
0.299689441
0.301242236
0.302795031
0.304347826
0.305900621
0.307453416
0.309006211
0.310559006
0.312111801
0.313664596
0.315217391
0.316770186
0.318322981
0.319875776
0.321428571
0.322981366
0.324534161
0.326086957
0.327639752
0.329192547
0.330745342
0.332298137
0.333850932
0.335403727
0.336956522
0.338509317
0.340062112
0.341614907
0.343167702
0.344720497
0.346273292
0.347826087
0.349378882
0.350931677
0.352484472
0.354037267
0.355590062
0.357142857
0.358695652
0.360248447
0.361801242
0.363354037
0.364906832
0.366459627
0.368012422
0.369565217
0.371118012
0.372670807
0.374223602
0.375776398
0.377329193
0.378881988
0.380434783
0.381987578
0.383540373
0.385093168
0.386645963
0.388198758
0.389751553
0.391304348
0.392857143
0.394409938
0.395962733
0.397515528
0.399068323
0.400621118
0.402173913
0.403726708
0.405279503
0.406832298
0.408385093
0.409937888
0.411490683
0.413043478
0.414596273
0.416149068
0.417701863
0.419254658
0.420807453
0.422360248
0.423913043
0.425465839
0.427018634
0.428571429
0.430124224
0.431677019
0.433229814
0.434782609
0.436335404
0.437888199
0.439440994
0.440993789
0.442546584
0.444099379
0.445652174
0.447204969
0.448757764
0.450310559
0.451863354
0.453416149
0.454968944
0.456521739
0.458074534
0.459627329
0.461180124
0.462732919
0.464285714
0.465838509
0.467391304
0.468944099
0.470496894
0.472049689
0.473602484
0.47515528
0.476708075
0.47826087
0.479813665
0.48136646
0.482919255
0.48447205
0.486024845
0.48757764
0.489130435
0.49068323
0.492236025
0.49378882
0.495341615
0.49689441
0.498447205
0.5
0.501552795
0.50310559
0.504658385
0.50621118
0.507763975
0.50931677
0.510869565
0.51242236
0.513975155
0.51552795
0.517080745
0.51863354
0.520186335
0.52173913
0.523291925
0.52484472
0.526397516
0.527950311
0.529503106
0.531055901
0.532608696
0.534161491
0.535714286
0.537267081
0.538819876
0.540372671
0.541925466
0.543478261
0.545031056
0.546583851
0.548136646
0.549689441
0.551242236
0.552795031
0.554347826
0.555900621
0.557453416
0.559006211
0.560559006
0.562111801
0.563664596
0.565217391
0.566770186
0.568322981
0.569875776
0.571428571
0.572981366
0.574534161
0.576086957
0.577639752
0.579192547
0.580745342
0.582298137
0.583850932
0.585403727
0.586956522
0.588509317
0.590062112
0.591614907
0.593167702
0.594720497
0.596273292
0.597826087
0.599378882
0.600931677
0.602484472
0.604037267
0.605590062
0.607142857
0.608695652
0.610248447
0.611801242
0.613354037
0.614906832
0.616459627
0.618012422
0.619565217
0.621118012
0.622670807
0.624223602
0.625776398
0.627329193
0.628881988
0.630434783
0.631987578
0.633540373
0.635093168
0.636645963
0.638198758
0.639751553
0.641304348
0.642857143
0.644409938
0.645962733
0.647515528
0.649068323
0.650621118
0.652173913
0.653726708
0.655279503
0.656832298
0.658385093
0.659937888
0.661490683
0.663043478
0.664596273
0.666149068
0.667701863
0.669254658
0.670807453
0.672360248
0.673913043
0.675465839
0.677018634
0.678571429
0.680124224
0.681677019
0.683229814
0.684782609
0.686335404
0.687888199
0.689440994
0.690993789
0.692546584
0.694099379
0.695652174
0.697204969
0.698757764
0.700310559
0.701863354
0.703416149
0.704968944
0.706521739
0.708074534
0.709627329
0.711180124
0.712732919
0.714285714
0.715838509
0.717391304
0.718944099
0.720496894
0.722049689
0.723602484
0.72515528
0.726708075
0.72826087
0.729813665
0.73136646
